X,CH1,CH2,
Second,Volt,Volt,
1.14e-04,2.08e+00,1.76e+00
1.16e-04,2.24e+00,1.92e+00
1.18e-04,2.64e+00,2.24e+00
1.20e-04,2.80e+00,2.32e+00
1.22e-04,3.12e+00,2.64e+00
1.24e-04,3.20e+00,2.80e+00
1.26e-04,3.52e+00,3.04e+00
1.28e-04,3.60e+00,3.12e+00
1.30e-04,3.84e+00,3.28e+00
1.32e-04,3.84e+00,3.36e+00
1.34e-04,4.00e+00,3.44e+00
1.36e-04,4.08e+00,3.44e+00
1.38e-04,4.24e+00,3.52e+00
1.40e-04,4.24e+00,3.60e+00
1.42e-04,4.16e+00,3.60e+00
1.44e-04,4.16e+00,3.60e+00
1.46e-04,4.08e+00,3.52e+00
1.48e-04,4.08e+00,3.44e+00
1.50e-04,3.92e+00,3.44e+00
1.52e-04,3.84e+00,3.28e+00
1.54e-04,3.68e+00,3.12e+00
1.56e-04,3.52e+00,3.04e+00
1.58e-04,3.28e+00,2.88e+00
1.60e-04,3.20e+00,2.72e+00
1.62e-04,2.80e+00,2.40e+00
1.64e-04,2.72e+00,2.32e+00
1.66e-04,2.32e+00,2.00e+00
1.68e-04,2.16e+00,1.84e+00
1.70e-04,1.76e+00,1.44e+00
1.72e-04,1.60e+00,1.36e+00
1.74e-04,1.12e+00,9.60e-01
1.76e-04,8.80e-01,8.00e-01
1.78e-04,4.80e-01,4.00e-01
1.80e-04,2.40e-01,2.40e-01
1.82e-04,-2.40e-01,-2.40e-01
1.84e-04,-4.00e-01,-3.20e-01
1.86e-04,-8.80e-01,-8.00e-01
1.88e-04,-1.04e+00,-8.80e-01
1.90e-04,-1.44e+00,-1.28e+00
1.92e-04,-1.68e+00,-1.44e+00
1.94e-04,-2.08e+00,-1.76e+00
1.96e-04,-2.24e+00,-2.00e+00
1.98e-04,-2.64e+00,-2.24e+00
2.00e-04,-2.72e+00,-2.40e+00
2.02e-04,-3.12e+00,-2.64e+00
2.04e-04,-3.20e+00,-2.80e+00
2.06e-04,-3.44e+00,-3.04e+00
