Voltage, ChA, Run #4
Time ( s )	Voltage ( V )
38,3750	0,040
38,4000	0,040
38,4250	0,040
38,4500	0,042
38,4750	0,039
38,5000	0,040
38,5250	0,039
38,5500	0,040
38,5750	0,041
38,6000	0,042
38,6250	0,040
38,6500	0,041
38,6750	0,039
38,7000	0,040
38,7250	0,040
38,7500	0,042
38,7750	0,039
38,8000	0,043
38,8250	0,042
38,8500	0,042
38,8750	0,040
38,9000	0,041
38,9250	0,040
38,9500	0,042
38,9750	0,040
39,0000	0,041
39,0250	0,040
39,0500	0,042
39,0750	0,040
39,1000	0,042
39,1250	0,042
39,1500	0,040
39,1750	0,038
39,2000	0,043
39,2250	0,040
39,2500	0,042
39,2750	0,042
39,3000	0,042
39,3250	0,039
39,3500	0,040
39,3750	0,040
39,4000	0,041
39,4250	0,040
