Voltage, ChB, Run #4
Time ( s )	Voltage ( V )
38,7000	0,015
38,7250	0,015
38,7500	0,021
38,7750	0,021
38,8000	0,018
38,8250	0,019
38,8500	0,017
38,8750	0,020
38,9000	0,023
38,9250	0,022
38,9500	0,016
38,9750	0,016
39,0000	0,020
39,0250	0,020
39,0500	0,020
39,0750	0,019
39,1000	0,015
39,1250	0,017
39,1500	0,016
39,1750	0,015
39,2000	0,020
39,2250	0,020
39,2500	0,015
39,2750	0,016
39,3000	0,016
39,3250	0,015
39,3500	0,016
39,3750	0,018
39,4000	0,013
39,4250	0,015
